Unique ID,Longitude (X),Latitude (Y),Match,State_Code,County_Code,Tract_Code,Block_Code,GEOID,state,county,cbsa,poverty_rate,mfi,state_mfi,cbsa_mfi,area_mfi,mfi_ratio,eligible_lic,rural_status,DC_Status,DC_Confidence,GEO_fixed,both
netrality-210-north-tucker-st-louis-mo,-90.1971749,38.6292617,Match,29,510,125600,3014,29510125600,Missouri,St. Louis city,"St. Louis, MO-IL",21.405428,121983,91360,105167,105167,1.159898,1,0,operational,reported,29510125600,0
qts-blue-hole-blakely-ga,-84.9346,31.3763,Match,13,99,90400,1020,13099090400,Georgia,Early County,NA,25.425686,79018,93754,NA,93754,0.84282273,1,1,permitted,confirmed,13099090400,1
immersionbtc-walnut-ridge-ar,-90.9526,36.0684,Match,5,75,470502,5039,5075470502,Arkansas,Lawrence County,NA,25.280899,60508,76968,NA,76968,0.78614491,1,1,operational,confirmed,05075470502,1
pennhurst-data-center-east-vincent-chester-county-pa,-75.560162,40.193717,Match,42,29,311000,4007,42029311000,Pennsylvania,Chester County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",13.330621,183611,100262,116434,116434,1.5769534,0,0,proposed,reported,42029311000,0
aws-umatilla-city-or,-119.34252,45.91735,Match,41,59,950900,1105,41059950900,Oregon,Umatilla County,NA,17.445255,72319,102281,NA,102281,0.70706195,0,1,operational,confirmed,41059950900,0
coresite-bowers-santa-clara-ca,-121.974,37.389,Match,6,85,505010,2042,6085505010,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",9.913702,203478,113346,184762,184762,1.1012979,0,0,permitted,confirmed,06085505010,0
coresite-or1-orlando-fl,-81.420781,28.429212,Match,12,95,17001,3074,12095017001,Florida,Orange County,"Orlando-Kissimmee-Sanford, FL",6.5131207,76503,89891,91538,91538,0.8357513,0,0,operational,confirmed,12095017001,0
soluna-project-ellen-rio-hondo-tx,-97.5814,26.2373,Match,48,61,10101,3023,48061010101,Texas,Cameron County,"Brownsville-Harlingen, TX",16.195013,71573,94599,60288,60288,1.1871848,0,1,proposed,reported,48061010101,0
jailhouse-studios-chattanooga-tn,-85.30949,35.04572,Match,47,65,3100,1004,47065003100,Tennessee,Hamilton County,"Chattanooga, TN-GA",14.425694,247695,87314,91131,91131,2.7180104,0,0,proposed,confirmed,47065003100,0
long-ridge-hannibal-power-plant-monroe-oh,-80.869646,39.6603665,Match,39,111,966600,4035,39111966600,Ohio,Monroe County,NA,13.911439,72619,92749,NA,92749,0.78296262,0,1,operational,reported,39111966600,0
meta-kansas-city-northland-mo,-94.705,39.247,Match,29,165,30208,2027,29165030208,Missouri,Platte County,"Kansas City, MO-KS",3.3230941,175707,91360,106867,106867,1.6441652,0,0,operational,confirmed,29165030208,0
atlas-coosa-project-gracie-floyd-ga,-85.1647,34.257,Match,13,115,600,2043,13115000600,Georgia,Floyd County,"Rome, GA",27.820053,52034,93754,80531,80531,0.64613628,1,1,permitted,reported,13115000600,1
mawson-midland-pa,-80.3968,40.6532,Match,42,7,602701,1019,42007602701,Pennsylvania,Beaver County,"Pittsburgh, PA",12.484549,92417,100262,102107,102107,0.90509957,0,1,operational,confirmed,42007602701,0
metrobloks-liberty-mo,-94.4191,39.2459,Match,29,47,21401,1026,29047021401,Missouri,Clay County,"Kansas City, MO-KS",4.7149124,128833,91360,106867,106867,1.2055452,0,0,proposed,reported,29047021401,0
aboutbit-merom-sullivan-county-in,-87.513056,39.067889,Match,18,153,50200,3047,18153050200,Indiana,Sullivan County,"Terre Haute, IN",11.007912,83750,90767,75147,75147,1.1144823,0,1,proposed,reported,18153050200,0
trex-peakdigital-orofino-id,-116.254,46.4794,Match,16,35,940002,1034,16035940002,Idaho,Clearwater County,NA,15.499334,79901,92668,NA,92668,0.86222857,0,1,operational,confirmed,16035940002,0
salcido-horizon-quincy-wa,-119.85,47.236,Match,53,25,10600,4023,53025010600,Washington,Grant County,NA,8.8303165,90379,118075,NA,118075,0.76543725,0,1,operational,reported,53025010600,0
takanock-project-baccara-maricopa-county-az,-112.3703,33.5685,Match,4,13,61044,4017,4013061044,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",7.7147155,123046,95980,103615,103615,1.1875308,0,0,permitted,confirmed,04013061044,0
aws-benton-bossier-parish-la,-93.74,32.77,Match,22,15,11201,4008,22015011201,Louisiana,Bossier Parish,"Shreveport-Bossier City, LA",19.523809,62875,79407,75242,75242,0.83563703,0,1,under_construction,confirmed,22015011201,0
liquidcool-loring-afb-me,-67.8849,46.9502,Match,23,3,951600,3005,23003951600,Maine,Aroostook County,NA,16.367266,74000,96912,NA,96912,0.76357931,0,1,proposed,confirmed,23003951600,0
apple-mesa-az,-111.6012177,33.3615205,Match,4,13,422650,1000,4013422650,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",2.2045536,104125,95980,103615,103615,1.004922,0,0,operational,confirmed,04013422650,0
google-arcola-loudoun-va,-77.5253232,38.9432462,Match,51,107,611812,1000,51107611812,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5.7665586,168958,115213,154653,154653,1.0924973,0,0,operational,reported,51107611812,0
dc-blox-myrtle-beach-cls-sc,-78.9440697,33.6746096,Match,45,51,51000,2038,45051051000,South Carolina,Horry County,"Myrtle Beach-Conway-North Myrtle Beach, SC",5.4380665,104722,86707,79345,79345,1.3198311,0,1,operational,confirmed,45051051000,0
suncap-stowe-township-allegheny-county-pa,-80.064,40.469,Match,42,3,464400,1039,42003464400,Pennsylvania,Allegheny County,"Pittsburgh, PA",38.309551,41010,100262,102107,102107,0.40163749,1,0,proposed,reported,42003464400,0
tallgrass-cheyenne-power-hub-wy,-104.83,41.02,Match,56,21,1902,1201,56021001902,Wyoming,Laramie County,"Cheyenne, WY",2.5748377,123052,96997,99600,99600,1.2354618,0,0,permitted,confirmed,56021001902,0
homer-city-energy-campus-pa,-79.1542,40.5383,Match,42,63,961700,1052,42063961700,Pennsylvania,Indiana County,NA,8.0427446,81111,100262,NA,100262,0.80899042,0,1,under_construction,reported,42063961700,0
powerhouse-reno-storey-county-nv,-119.4990959,39.5602824,Match,32,29,970200,1049,32029970200,Nevada,Storey County,"Reno, NV",7.0582547,121477,92663,104602,104602,1.1613258,0,1,under_construction,reported,32029970200,0
iron-mountain-chi1-des-plaines-il,-87.8811913,42.0116575,Match,17,31,806502,4031,17031806502,Illinois,Cook County,"Chicago-Naperville-Elgin, IL-IN",5.9662776,117778,106018,113207,113207,1.0403774,0,0,operational,confirmed,17031806502,0
milligan-1-wind-saline-ne,-97.3903,40.5011,Match,31,59,91600,2175,31059091600,Nebraska,Fillmore County,NA,11.773117,90417,99751,NA,99751,0.90642703,0,1,operational,confirmed,31059091600,0
t5-charlotte-nc,-81.395039,35.2504249,Match,37,45,950601,1028,37045950601,North Carolina,Cleveland County,NA,12.539109,77096,90290,NA,90290,0.85387087,0,1,operational,reported,37045950601,0
element-critical-chicago-two-il,-87.9671756,41.9742269,Match,17,43,840101,4053,17043840101,Illinois,DuPage County,"Chicago-Naperville-Elgin, IL-IN",7.2818232,95225,106018,113207,113207,0.84115821,0,0,operational,reported,17043840101,0
switch-las-vegas-5-nv,-115.0766965,36.1427635,Match,32,3,1615,2000,32003001615,Nevada,Clark County,"Las Vegas-Henderson-North Las Vegas, NV",23.127853000000002,41289,92663,89785,89785,0.45986524,1,0,operational,reported,32003001615,0
aws-laveen-az,-112.1669,33.3727,Match,4,13,116610,2022,4013116610,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",8.6109972,118716,95980,103615,103615,1.1457415,0,0,proposed,reported,04013116610,0
cloudhq-lc3-va,-77.4604251,39.0112123,Match,51,107,611020,3009,51107611020,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417,115213,154653,154653,1.00494,0,0,under_construction,reported,51107611020,0
cipher-digital-odessa-tx,-102.3676,31.8457,Match,48,135,3100,1071,48135003100,Texas,Ector County,"Odessa, TX",11.898017,95465,94599,81330,81330,1.1737981,0,0,operational,confirmed,48135003100,0
aligned-pdx-01-or,-122.9492507,45.5540594,Match,41,67,32603,5020,41067032603,Oregon,Washington County,"Portland-Vancouver-Hillsboro, OR-WA",2.2013981,143430,102281,119276,119276,1.2025051,0,0,operational,reported,41067032603,0
databank-pit1-pittsburgh-pa,-80.0086,40.4479,Match,42,3,981200,1004,42003981200,Pennsylvania,Allegheny County,"Pittsburgh, PA",NA,NA,100262,102107,102107,NA,0,0,operational,reported,42003981200,0
edgecore-shannon-hill-louisa-va,-77.988,37.836,Match,51,75,400500,2011,51075400500,Virginia,Goochland County,"Richmond, VA",5.748116,99167,115213,110863,110863,0.89450043,0,1,proposed,reported,51075400500,0
radius-dc-raleigh-1-wake-county-nc,-78.5776,35.7289,Match,37,183,52807,2018,37183052807,North Carolina,Wake County,"Raleigh-Cary, NC",4.7447205,88970,90290,123586,123586,0.71990353,0,0,proposed,reported,37183052807,0
terawulf-hawesville-ky,-86.7569,37.8999,Match,21,91,960100,2020,21091960100,Kentucky,Hancock County,NA,18.879416,63427,81505,NA,81505,0.77819765,0,1,under_construction,confirmed,21091960100,0
flexential-portland-hillsboro-3-or,-122.9382011,45.5594805,Match,41,67,32603,5041,41067032603,Oregon,Washington County,"Portland-Vancouver-Hillsboro, OR-WA",2.2013981,143430,102281,119276,119276,1.2025051,0,0,operational,reported,41067032603,0
beaver-valley-power-station-beaver-county-pa,-80.43056,40.62333,Match,42,7,602900,1002,42007602900,Pennsylvania,Beaver County,"Pittsburgh, PA",8.1204729,120625,100262,102107,102107,1.1813588,0,1,operational,confirmed,42007602900,0
geobitmine-aberdeen-id,-112.8383,42.9442,Match,16,11,950300,5043,16011950300,Idaho,Bingham County,NA,12.050052,84563,92668,NA,92668,0.91253722,0,1,proposed,reported,16011950300,0
equinix-ch7-il,-87.9728504,41.8125627,Match,17,43,844702,4008,17043844702,Illinois,DuPage County,"Chicago-Naperville-Elgin, IL-IN",3.574702,250000,106018,113207,113207,2.208344,0,0,operational,reported,17043844702,0
cyrusone-sat2-sat4-san-antonio-tx,-98.6730474,29.4708878,Match,48,29,171928,1008,48029171928,Texas,Bexar County,"San Antonio-New Braunfels, TX",6.0285892,138589,94599,92961,92961,1.4908295,0,0,operational,reported,48029171928,0
digital-realty-ch2-il,-87.9577513,41.9945332,Match,17,31,770500,2068,17031770500,Illinois,Cook County,"Chicago-Naperville-Elgin, IL-IN",13.979497,76026,106018,113207,113207,0.67156625,1,0,operational,reported,17031770500,0
ntt-phoenix-ph1-data-center-az,-111.6124114,33.3536663,Match,4,13,422643,3009,4013422643,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",4.384027,126538,95980,103615,103615,1.2212324,0,0,operational,reported,04013422643,0
crusoe-abilene-onsite-generation-tx,-99.788717,32.502213,Match,48,441,13200,1010,48441013200,Texas,Taylor County,"Abilene, TX",15.31376,59271,94599,85182,85182,0.69581604,1,0,operational,confirmed,48441013200,0
blue-ladder-wolcott-white-county-in,-87.0281,40.7581,Match,18,181,958300,1072,18181958300,Indiana,White County,NA,12.581433,90893,90767,NA,90767,1.0013882,0,1,permitted,reported,18181958300,0
flexential-cottonwood-heights-ut,-111.82565,40.61347,Match,49,35,111305,2022,49035111305,Utah,Salt Lake County,"Salt Lake City-Murray, UT",7.8599582,149148,109675,116518,116518,1.2800425,0,0,operational,reported,49035111305,0
sabey-intergate-east-building-5-sdc-east-5-wa,-122.2896655,47.491986,Match,53,33,27200,1004,53033027200,Washington,King County,"Seattle-Tacoma-Bellevue, WA",12.864721,91395,118075,140190,140190,0.65193665,1,0,operational,reported,53033027200,0
iron-mountain-white-oak-henrico-va,-77.427,37.556,Match,51,760,10900,4034,51760010900,Virginia,Richmond city,"Richmond, VA",8.2168427,66705,115213,110863,110863,0.60168856,1,0,proposed,confirmed,51760010900,0
stack-chi01-il,-87.9651767,42.006856,Match,17,31,770300,3002,17031770300,Illinois,Cook County,"Chicago-Naperville-Elgin, IL-IN",8.7209301,97601,106018,113207,113207,0.86214632,0,0,operational,reported,17031770300,0
sangha-systems-hennepin-il,-89.339,41.2489,Match,17,155,954600,1092,17155954600,Illinois,Putnam County,NA,7.4468083,95598,106018,NA,106018,0.9017148,0,1,operational,confirmed,17155954600,0
iron-mountain-azp-2-az,-111.9772945,33.4521575,Match,4,13,111203,1002,4013111203,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",20.513998,79519,95980,103615,103615,0.76744682,1,0,operational,reported,04013111203,0
wintersburg-313-tonopah-az,-112.911,33.472,Match,4,13,50603,3079,4013050603,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",11.781109,71250,95980,103615,103615,0.68764174,1,0,proposed,reported,04013050603,0
digital-realty-silicon-valley-sjc10-ca,-121.9533359,37.375822,Match,6,85,505202,2041,6085505202,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550,113346,184762,184762,0.88519287,0,0,operational,reported,06085505202,0
aws-carters-store-tech-campus-spotsylvania-va,-77.4687,38.1911,Match,51,177,20206,1023,51177020206,Virginia,Spotsylvania County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6.4631157,116182,115213,154653,154653,0.75124311,0,1,permitted,reported,51177020206,0
senawave-salt-lake-city-ut,-111.8868,40.75962,Match,49,35,114000,2009,49035114000,Utah,Salt Lake County,"Salt Lake City-Murray, UT",11.681244,112355,109675,116518,116518,0.96427161,0,0,operational,reported,49035114000,0
centersquare-lax5-irvine-ca,-117.8366956,33.6847703,Match,6,59,75516,4001,6059075516,California,Orange County,"Los Angeles-Long Beach-Anaheim, CA",24.078167,129453,113346,108949,108949,1.1881981,1,0,operational,reported,06059075516,0
cyrusone-dfw3-dfw5-allen-tx,-96.6599516,33.1385206,Match,48,85,31418,2049,48085031418,Texas,Collin County,"Dallas-Fort Worth-Arlington, TX",4.4897957,208944,94599,108711,108711,1.9220134,0,0,operational,reported,48085031418,0
equinix-la3-el-segundo-ca,-118.3940556,33.9263426,Match,6,37,980013,1020,6037980013,California,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",NA,NA,113346,108949,108949,NA,0,0,operational,reported,06037980013,0
abundant-mines-cascadelocks-or,-121.8931,45.6697,Match,41,27,950100,1067,41027950100,Oregon,Hood River County,NA,5.2491832,105938,102281,NA,102281,1.0357544,0,1,operational,confirmed,41027950100,0
qts-aurora-co,-104.7241,39.7113,Match,8,5,7108,2017,8005007108,Colorado,Arapahoe County,"Denver-Aurora-Centennial, CO",4.5275073,95865,119139,132002,132002,0.72623903,0,0,under_construction,reported,08005007108,0
segra-raleigh-garner-station-data-center-nc,-78.76194,35.85417,Match,37,183,980200,1014,37183980200,North Carolina,Wake County,"Raleigh-Cary, NC",NA,NA,90290,123586,123586,NA,0,0,operational,reported,37183980200,0
digital-realty-sfo10-ca,-122.3979543,37.7236272,Match,6,75,23300,2003,6075023300,California,San Francisco County,"San Francisco-Oakland-Fremont, CA",18.989,92708,113346,164296,164296,0.56427425,1,0,operational,reported,06075023300,0
cleanspark-maynardville-tn,-83.7974,36.2506,Match,47,173,40201,3011,47173040201,Tennessee,Union County,"Knoxville, TN",19.387754,62036,87314,92008,92008,0.67424572,1,1,operational,confirmed,47173040201,1
switch-las-vegas-12-nv,-115.2132922,36.0617389,Match,32,3,2979,1028,32003002979,Nevada,Clark County,"Las Vegas-Henderson-North Las Vegas, NV",4.1470127,104167,92663,89785,89785,1.1601827,0,0,operational,reported,32003002979,0
simple-mining-manchester-ia,-91.4515,42.4842,Match,19,55,950300,3030,19055950300,Iowa,Delaware County,NA,10.691244,81375,97491,NA,97491,0.83469242,0,1,permitted,confirmed,19055950300,0
aws-crosby-court-franklin-county-oh,-83.198633,40.10187,Match,39,49,6240,2018,39049006240,Ohio,Franklin County,"Columbus, OH",4.49933,130931,92749,104588,104588,1.251874,0,0,operational,reported,39049006240,0
databank-indo-cartersville-ga,-84.7996,34.1651,Match,13,15,960602,2010,13015960602,Georgia,Bartow County,"Atlanta-Sandy Springs-Roswell, GA",23.592756,95871,93754,107388,107388,0.89275336,1,1,proposed,reported,13015960602,1
tierpoint-omaha-bellevue-ne,-95.925,41.153,Match,31,153,10105,3006,31153010105,Nebraska,Sarpy County,"Omaha, NE-IA",8.3411732,85774,99751,109980,109980,0.77990544,0,0,operational,reported,31153010105,0
polaris-technologies-muskogee-ok,-95.3697,35.7479,Match,40,101,400,2060,40101000400,Oklahoma,Muskogee County,NA,43.928036,40938,82385,NA,82385,0.49691084,1,1,operational,confirmed,40101000400,1
iron-mountain-va-6-va,-77.5386481,38.7681429,Match,51,153,901409,8000,51153901409,Virginia,Prince William County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3.2232347,143786,115213,154653,154653,0.92973304,0,0,operational,reported,51153901409,0
mara-site-mat-1177-matagorda-tx,-95.97,28.95,Match,48,321,730400,1029,48321730400,Texas,Matagorda County,NA,37.252022,83309,94599,NA,94599,0.88065416,1,1,proposed,confirmed,48321730400,1
digital-realty-iad55-va,-77.4339218,38.9921932,Match,51,107,611020,3043,51107611020,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417,115213,154653,154653,1.00494,0,0,operational,reported,51107611020,0
bitdeer-knoxville-tn,-83.836066,35.941272,Match,47,93,5401,3022,47093005401,Tennessee,Knox County,"Knoxville, TN",10.528942,77969,87314,92008,92008,0.84741545,0,0,under_construction,reported,47093005401,0
green-data-socorro-county-nm,-106.8914,34.0584,Match,35,53,978303,1014,35053978303,New Mexico,Socorro County,NA,19.1313,78724,79556,NA,79556,0.98954195,0,1,cancelled,reported,35053978303,0
cyrusone-bosque-county-thad-hill-tx,-97.6564,31.9243,Match,48,35,950200,1051,48035950200,Texas,Bosque County,"Waco, TX",6.7447047,72153,94599,85306,85306,0.84581387,0,1,under_construction,reported,48035950200,0
digital-realty-iad43-building-s-va,-77.4527034,39.0018258,Match,51,107,611020,3028,51107611020,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417,115213,154653,154653,1.00494,0,0,operational,reported,51107611020,0
muncy-data-center-lycoming-county-pa,-76.804,41.23,Match,42,81,10800,1062,42081010800,Pennsylvania,Lycoming County,"Williamsport, PA",5.9913611,88861,100262,81556,81556,1.0895704,0,1,permitted,reported,42081010800,0
applied-digital-polaris-forge-1-ellendale-nd,-98.509,46.003,Match,38,21,973400,1003,38021973400,North Dakota,Dickey County,NA,9.7895699,96000,104993,NA,104993,0.91434669,0,1,under_construction,confirmed,38021973400,0
digital-realty-acc10-va,-77.4656035,39.0126563,Match,51,107,611020,3009,51107611020,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417,115213,154653,154653,1.00494,0,0,operational,reported,51107611020,0
chirisa-volo-data-center-il,-88.1382,42.3486,Match,17,97,860906,2031,17097860906,Illinois,Lake County,"Chicago-Naperville-Elgin, IL-IN",5.9750137,145287,106018,113207,113207,1.2833747,0,0,operational,reported,17097860906,0
diamond-farms-gateway-digital-villa-ridge-mo,-90.85,38.484,Match,29,71,800101,1031,29071800101,Missouri,Franklin County,"St. Louis, MO-IL",8.2764158,90156,91360,105167,105167,0.85726511,0,1,proposed,reported,29071800101,0
microsoft-pecos-tx,-103.49,31.42,Match,48,389,950300,1012,48389950300,Texas,Reeves County,NA,16.403635,NA,94599,NA,94599,NA,0,1,proposed,confirmed,48389950300,0
jigowatt-stanton-ne,-97.21722,41.94722,Match,31,167,962200,2052,31167962200,Nebraska,Stanton County,NA,9.1539192,95833,99751,NA,99751,0.96072221,0,1,operational,confirmed,31167962200,0
coreweave-kenilworth-nj,-74.2913,40.6762,Match,34,39,33600,4008,34039033600,New Jersey,Union County,"New York-Newark-Jersey City, NY-NJ",6.3520436,140568,127025,120744,120744,1.1641821,0,0,under_construction,reported,34039033600,0
hanton-city-smithfield-ri,-71.527,41.867,Match,44,7,12601,2044,44007012601,Rhode Island,Providence County,"Providence-Warwick, RI-MA",2.7671757,116667,112375,111449,111449,1.0468196,0,0,proposed,reported,44007012601,0
sabey-intergate-west-building-a-wa,-122.2933176,47.4921833,Match,53,33,27100,1001,53033027100,Washington,King County,"Seattle-Tacoma-Bellevue, WA",25.108122,66607,118075,140190,140190,0.47511947,1,0,operational,reported,53033027100,0
