Unique ID,Longitude (X),Latitude (Y),Match,State_Code,County_Code,Tract_Code,Block_Code,GEOID,state,county,cbsa,poverty_rate,mfi,state_mfi,cbsa_mfi,area_mfi,mfi_ratio,eligible_lic,rural_status,DC_Status,DC_Confidence
google-armstrong-county-tx,-101.367,34.973,Match,48,11,950100,3109,48011950100,Texas, Armstrong County,"Amarillo, TX",5.1948051,92188.0,94599.0,91941.0,91941.0,1.0026865,0.0,1.0,under_construction,confirmed
enbridge-cowboy-solar-bess-laramie-county-wy,-104.82,41.14,Match,56,21,1000,4021,56021001000,Wyoming, Laramie County,"Cheyenne, WY",7.8263965,94276.0,96997.0,99600.0,99600.0,0.9465462,0.0,0.0,under_construction,confirmed
iron-mountain-mia-1-miami-fl,-80.247556,25.88416,Match,12,86,508,2016,12086000508,Florida, Miami-Dade County,"Miami-Fort Lauderdale-West Palm Beach, FL",38.679245,41269.0,89891.0,89212.0,89212.0,0.46259472,1.0,0.0,under_construction,confirmed
microsoft-heath-oh,-82.46,40.015,Match,39,89,753100,3047,39089753100,Ohio, Licking County,"Columbus, OH",8.5076981,64814.0,92749.0,104588.0,104588.0,0.61970782,1.0,1.0,under_construction,confirmed
cleanspark-oneida-tn,-84.5127,36.4981,Match,47,151,975102,3012,47151975102,Tennessee, Scott County,,19.262011,70720.0,87314.0,,87314.0,0.80995029,0.0,1.0,operational,confirmed
soluna-project-kati-willacy-tx,-97.7836,26.4804,Match,48,489,950300,4017,48489950300,Texas, Willacy County,,35.519432,49167.0,94599.0,,94599.0,0.51974124,1.0,1.0,under_construction,confirmed
oakland-university-computing-auburn-hills-mi,-83.215,42.675,Match,26,125,981300,1017,26125981300,Michigan, Oakland County,"Detroit-Warren-Dearborn, MI",100.0,,93357.0,99913.0,99913.0,,1.0,0.0,proposed,confirmed
entergy-pointe-coupee-cccts-la,-91.3693885,30.7288063,Match,22,77,951900,1005,22077951900,Louisiana, Pointe Coupee Parish,"Baton Rouge, LA",16.970182,94863.0,79407.0,89597.0,89597.0,1.0587742,0.0,1.0,proposed,reported
epic-hosting-verona-wi,-89.562,42.98,Match,55,25,13700,1025,55025013700,Wisconsin, Dane County,"Madison, WI",1.042654,156047.0,100141.0,120280.0,120280.0,1.2973645,0.0,0.0,permitted,reported
greenidge-columbus-ms,-88.4273,33.4957,Match,28,87,902,3050,28087000902,Mississippi, Lowndes County,,50.893211,,73163.0,,73163.0,,1.0,1.0,cancelled,confirmed
mara-granbury-hood-tx,-97.7871,32.4427,Match,48,221,160100,3070,48221160100,Texas, Hood County,,7.3523335,86856.0,94599.0,,94599.0,0.91814923,0.0,1.0,operational,confirmed
aws-wheatfield-in,-87.0586,41.1955,Match,18,73,100800,4015,18073100800,Indiana, Jasper County,"Chicago-Naperville-Elgin, IL-IN",7.255332,97750.0,90767.0,113207.0,113207.0,0.86346251,0.0,1.0,permitted,confirmed
centersquare-gallatin-tn,-86.39812,36.40406,Match,47,165,20602,3019,47165020602,Tennessee, Sumner County,"Nashville-Davidson--Murfreesboro--Franklin, TN",8.0913277,103594.0,87314.0,105115.0,105115.0,0.98553014,0.0,0.0,operational,confirmed
big-watt-digital-onida-sd,-100.3115,44.705,Match,46,119,979100,1219,46119979100,South Dakota, Sully County,,6.3199472,98906.0,96562.0,,96562.0,1.0242746,0.0,1.0,operational,confirmed
flexential-atlanta-douglasville-2-ga,-84.6112398,33.7307027,Match,13,97,80105,2028,13097080105,Georgia, Douglas County,"Atlanta-Sandy Springs-Roswell, GA",10.400721,144618.0,93754.0,107388.0,107388.0,1.3466868,0.0,0.0,operational,reported
google-loch-midlothian-va,-77.71,37.454,Match,51,41,101003,4007,51041101003,Virginia, Chesterfield County,"Richmond, VA",1.4231755,176139.0,115213.0,110863.0,110863.0,1.5887988,0.0,0.0,permitted,confirmed
vantage-stafford-va4-va,-77.44,38.44,Match,51,179,10210,1018,51179010210,Virginia, Stafford County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.4542483,172130.0,115213.0,154653.0,154653.0,1.1130078,0.0,1.0,under_construction,confirmed
aws-project-cosmos-marysville-oh,-83.35,40.237,Match,39,159,50602,1026,39159050602,Ohio, Union County,"Columbus, OH",4.0842648,133183.0,92749.0,104588.0,104588.0,1.2734061,0.0,1.0,under_construction,confirmed
bitfarms-sharon-pa,-80.497,41.2334,Match,42,85,30300,4006,42085030300,Pennsylvania, Mercer County,,13.042061,60000.0,100262.0,,100262.0,0.59843212,1.0,1.0,operational,confirmed
flexential-nashville-franklin-tn,-86.8155401,35.9204203,Match,47,187,51001,1036,47187051001,Tennessee, Williamson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",3.3946877,193883.0,87314.0,105115.0,105115.0,1.8444846,0.0,0.0,operational,reported
prsm-group-cumberland-county-nc,-78.8394,35.0462,Match,37,51,1402,2018,37051001402,North Carolina, Cumberland County,"Fayetteville, NC",35.185184,41953.0,90290.0,73956.0,73956.0,0.56726974,1.0,0.0,proposed,reported
prince-william-digital-gateway-va,-77.68,38.8,Match,51,153,901509,1022,51153901509,Virginia, Prince William County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4.281991,217105.0,115213.0,154653.0,154653.0,1.4038202,0.0,0.0,cancelled,confirmed
csquare-sfo4-ca,-121.9551844,37.3757986,Match,6,85,505202,2041,6085505202,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550.0,113346.0,184762.0,184762.0,0.88519287,0.0,0.0,operational,reported
tigerdc-project-spero-spartanburg-county-sc,-82.092603,34.9109275,Match,45,83,23101,4043,45083023101,South Carolina, Spartanburg County,"Spartanburg, SC",14.660944,71818.0,86707.0,78303.0,78303.0,0.91718072,0.0,0.0,cancelled,reported
flexential-salt-lake-city-millcreek-ut,-111.8850505,40.685569,Match,49,35,111906,1000,49035111906,Utah, Salt Lake County,"Salt Lake City-Murray, UT",13.884083,77167.0,109675.0,116518.0,116518.0,0.66227537,1.0,0.0,operational,reported
amazon-bridgefield-tech-center-ashburn-loudoun-va,-77.4744148,39.029784,Match,51,107,611006,3001,51107611006,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.078522,211875.0,115213.0,154653.0,154653.0,1.3700025,0.0,0.0,proposed,reported
equinix-dallas-da12-tx,-96.8586608,32.8209286,Match,48,113,10001,2045,48113010001,Texas, Dallas County,"Dallas-Fort Worth-Arlington, TX",34.268063,43662.0,94599.0,108711.0,108711.0,0.40163368,1.0,0.0,proposed,reported
equinix-ch1-il,-87.6180475,41.8535578,Match,17,31,330101,1020,17031330101,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",9.9771833,189131.0,106018.0,113207.0,113207.0,1.6706653,0.0,0.0,operational,reported
blusky-ai-walsenburg-co,-104.780995,37.6235234,Match,8,55,960600,3099,8055960600,Colorado, Huerfano County,,24.559307,66633.0,119139.0,,119139.0,0.55928791,1.0,1.0,proposed,reported
microsoft-el-mirage-az,-112.3204,33.5695,Match,4,13,61043,3029,4013061043,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",12.049215,89353.0,95980.0,103615.0,103615.0,0.86235583,0.0,0.0,operational,confirmed
allegheny-dc-springdale-cheswick-pa,-79.7844,40.5425,Match,42,3,417100,2009,42003417100,Pennsylvania, Allegheny County,"Pittsburgh, PA",1.2235295,88933.0,100262.0,102107.0,102107.0,0.87097847,0.0,0.0,proposed,confirmed
tpa-social-circle-technology-park-ga,-83.7182,33.6562,Match,13,297,110801,2025,13297110801,Georgia, Walton County,"Atlanta-Sandy Springs-Roswell, GA",6.92974,106489.0,93754.0,107388.0,107388.0,0.99162847,0.0,1.0,proposed,reported
bloomberg-orangeburg-ny,-73.986828,41.036652,Match,36,87,12800,5044,36087012800,New York, Rockland County,"New York-Newark-Jersey City, NY-NJ",3.946816,227143.0,106873.0,120744.0,120744.0,1.8811949,0.0,0.0,operational,confirmed
aligned-ord-03-elk-grove-village-il,-87.9703,42.0039,Match,17,31,770300,3018,17031770300,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",8.7209301,97601.0,106018.0,113207.0,113207.0,0.86214632,0.0,0.0,under_construction,reported
digital-realty-silicon-valley-sjc11-ca,-121.9485649,37.3763668,Match,6,85,505202,2000,6085505202,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550.0,113346.0,184762.0,184762.0,0.88519287,0.0,0.0,operational,reported
summit-ridge-santaquin-ut,-111.78521,39.97551,Match,49,49,10506,1005,49049010506,Utah, Utah County,"Provo-Orem-Lehi, UT",5.8193979,90577.0,109675.0,110937.0,110937.0,0.81647241,0.0,1.0,under_construction,confirmed
air-products-cetronia-road-upper-macungie-pa,-75.5965424,40.5510536,Match,42,77,6204,2025,42077006204,Pennsylvania, Lehigh County,"Allentown-Bethlehem-Easton, PA-NJ",0.75078714,169663.0,100262.0,103840.0,103840.0,1.6338887,0.0,0.0,cancelled,reported
microsoft-ruthenium-west-des-moines-ia,-93.8098423,41.4999095,Match,19,121,60101,2034,19121060101,Iowa, Madison County,"Des Moines-West Des Moines, IA",5.3378029,122170.0,97491.0,110255.0,110255.0,1.1080676,0.0,0.0,proposed,confirmed
crusoe-nolan-county-tx,-100.405938,32.4709519,Match,48,353,950300,2063,48353950300,Texas, Nolan County,,38.479923,39391.0,94599.0,,94599.0,0.41639975,1.0,1.0,proposed,reported
bitdeer-shalersville-portage-county-oh,-81.245,41.199,Match,39,133,601100,1006,39133601100,Ohio, Portage County,"Akron, OH",10.594892,73621.0,92749.0,95658.0,95658.0,0.76962721,0.0,0.0,proposed,reported
lambda-chicago-edgeconnex-il,-87.6298,41.8781,Match,17,31,839100,1094,17031839100,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",9.0022612,188216.0,106018.0,113207.0,113207.0,1.6625828,0.0,0.0,under_construction,confirmed
canaan-alborz-happy-tx,-101.9165,35.012,Match,48,381,21707,3061,48381021707,Texas, Randall County,"Amarillo, TX",3.4041119,146009.0,94599.0,91941.0,91941.0,1.5880728,0.0,0.0,operational,confirmed
lumen-austin-3-tx,-97.7235975,30.261396,Match,48,453,902,4022,48453000902,Texas, Travis County,"Austin-Round Rock-San Marcos, TX",10.967197,111286.0,94599.0,126591.0,126591.0,0.87909883,0.0,0.0,operational,reported
cloudburst-san-marcos-tx,-97.94,29.88,Match,48,209,10500,1020,48209010500,Texas, Hays County,"Austin-Round Rock-San Marcos, TX",21.372192,55809.0,94599.0,126591.0,126591.0,0.44086072,1.0,0.0,under_construction,reported
tract-eagle-mountain-ut,-112.01198,40.30935,Match,49,49,10114,1031,49049010114,Utah, Utah County,"Provo-Orem-Lehi, UT",2.173167,106508.0,109675.0,110937.0,110937.0,0.96007645,0.0,1.0,proposed,confirmed
xai-colossus-memphis-tn,-90.0148,35.0565,Match,47,157,22026,1014,47157022026,Tennessee, Shelby County,"Memphis, TN-MS-AR",40.218521,36653.0,87314.0,84517.0,84517.0,0.43367606,1.0,0.0,operational,reported
mara-findlay-oh,-83.6499,41.0442,Match,39,63,500,1012,39063000500,Ohio, Hancock County,,17.484535,60569.0,92749.0,,92749.0,0.65304208,1.0,1.0,under_construction,confirmed
microsoft-goodyear-az,-112.39,33.4353,Match,4,13,61024,1005,4013061024,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",8.2928648,104792.0,95980.0,103615.0,103615.0,1.0113593,0.0,0.0,operational,confirmed
stream-data-centers-dfwa-dfw-vii-tx,-96.6542632,32.9836243,Match,48,113,19042,5005,48113019042,Texas, Dallas County,"Dallas-Fort Worth-Arlington, TX",19.637823,93929.0,94599.0,108711.0,108711.0,0.86402482,0.0,0.0,operational,reported
netrality-401-north-broad-philadelphia-pa,-75.1619,39.9601,Match,42,101,12501,3004,42101012501,Pennsylvania, Philadelphia County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",13.845401,146058.0,100262.0,116434.0,116434.0,1.2544274,0.0,0.0,operational,reported
entergy-cypress-harvest-solar-iberville-la,-91.2636506,30.2318568,Match,22,47,952901,2045,22047952901,Louisiana, Iberville Parish,"Baton Rouge, LA",19.749216,46563.0,79407.0,89597.0,89597.0,0.51969373,1.0,0.0,proposed,confirmed
prime-ord-elk-grove-village-il,-87.9621839,42.0224688,Match,17,31,770400,3000,17031770400,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",9.4145918,91406.0,106018.0,113207.0,113207.0,0.80742359,0.0,0.0,under_construction,confirmed
edged-atlanta-tilford-yard-ga,-84.388,33.749,Match,13,121,3500,1015,13121003500,Georgia, Fulton County,"Atlanta-Sandy Springs-Roswell, GA",40.707966,213162.0,93754.0,107388.0,107388.0,1.9849703,0.0,0.0,operational,reported
vint-hill-corners-fauquier-va,-77.664,38.746,Match,51,61,930401,3012,51061930401,Virginia, Fauquier County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4.4526606,188973.0,115213.0,154653.0,154653.0,1.2219162,0.0,1.0,proposed,reported
cologix-des-moines-ia,-93.625,41.5868,Match,19,153,5101,4030,19153005101,Iowa, Polk County,"Des Moines-West Des Moines, IA",22.28772,88661.0,97491.0,110255.0,110255.0,0.80414492,1.0,0.0,operational,confirmed
equinix-sv15-ca,-121.9884063,37.3754952,Match,6,85,508708,1079,6085508708,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",7.3480992,250000.0,113346.0,184762.0,184762.0,1.3530921,0.0,0.0,operational,reported
powerhouse-chirisa-chester-va,-77.4416,37.3554,Match,51,41,100505,1012,51041100505,Virginia, Chesterfield County,"Richmond, VA",8.8402405,90515.0,115213.0,110863.0,110863.0,0.81645817,0.0,0.0,under_construction,confirmed
holtwood-hydroelectric-lancaster-county-pa,-76.3339,39.8331,Match,42,71,14501,3088,42071014501,Pennsylvania, Lancaster County,"Lancaster, PA",9.4761171,91042.0,100262.0,104406.0,104406.0,0.87199968,0.0,1.0,operational,reported
microsoft-fairwater-fayetteville-ga,-84.4549,33.4487,Match,13,113,140406,2023,13113140406,Georgia, Fayette County,"Atlanta-Sandy Springs-Roswell, GA",10.793651,79867.0,93754.0,107388.0,107388.0,0.74372369,0.0,0.0,operational,confirmed
bitfarms-panther-creek-nesquehoning-pa,-75.828,40.8557,Match,42,25,20301,2014,42025020301,Pennsylvania, Carbon County,"Allentown-Bethlehem-Easton, PA-NJ",12.865873,57045.0,100262.0,103840.0,103840.0,0.54935479,1.0,1.0,operational,confirmed
expedient-mke1-milwaukee-franklin-wi,-87.9778759,42.8631424,Match,55,79,187200,1032,55079187200,Wisconsin, Milwaukee County,"Milwaukee-Waukesha, WI",8.4749556,144844.0,100141.0,104346.0,104346.0,1.3881127,0.0,0.0,operational,reported
cipher-barber-lake-colorado-city-tx,-100.8687,32.3954,Match,48,335,950200,2018,48335950200,Texas, Mitchell County,,13.505195,96319.0,94599.0,,94599.0,1.018182,0.0,1.0,under_construction,confirmed
compass-datacenters-loudoun-county-i-true-north-va,-77.5372623,39.0436134,Match,51,107,611028,2041,51107611028,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.9555845,250000.0,115213.0,154653.0,154653.0,1.6165222,0.0,0.0,operational,reported
convergent-technology-park-remington-fauquier-va,-77.8046447409979,38.55073067963831,Match,51,61,930706,2015,51061930706,Virginia, Fauquier County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10.96208,86597.0,115213.0,154653.0,154653.0,0.55994385,1.0,1.0,proposed,reported
nscale-monarch-mason-county-wv,-82.1,38.87,Match,54,53,954902,2003,54053954902,West Virginia, Mason County,,16.413307,85677.0,77710.0,,77710.0,1.1025223,0.0,1.0,proposed,confirmed
cleanspark-washington-ga,-82.7379,33.7376,Match,13,317,10301,1052,13317010301,Georgia, Wilkes County,,11.201144,66583.0,93754.0,,93754.0,0.71018839,0.0,1.0,operational,confirmed
prologis-mila-trenton-oh,-84.4638,39.48,Match,39,17,15100,3009,39017015100,Ohio, Butler County,"Cincinnati, OH-KY-IN",8.9135733,90360.0,92749.0,104379.0,104379.0,0.86569136,0.0,0.0,permitted,confirmed
revolve-labs-glencoe-mn,-94.1497,44.7691,Match,27,85,950700,4040,27085950700,Minnesota, McLeod County,,8.9980631,94185.0,113993.0,,113993.0,0.82623494,0.0,1.0,operational,reported
helion-orion-malaga-wa,-120.2011,47.3722,Match,53,7,961200,1008,53007961200,Washington, Chelan County,"Wenatchee-East Wenatchee, WA",4.9735208,109000.0,118075.0,94263.0,94263.0,1.1563392,0.0,1.0,under_construction,confirmed
manse-technology-campus-pahrump-nv,-115.9758446,36.1925194,Match,32,23,960407,1051,32023960407,Nevada, Nye County,,16.635006,61917.0,92663.0,,92663.0,0.66819549,1.0,1.0,proposed,reported
granite-renewables-logan-county-co,-103.207709,40.6255415,Match,8,75,966200,2064,8075966200,Colorado, Logan County,,15.91709,47550.0,119139.0,,119139.0,0.39911366,1.0,1.0,proposed,reported
ntt-global-mesa-az,-111.62,33.3025,Match,4,13,817600,3086,4013817600,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",2.7640264,135093.0,95980.0,103615.0,103615.0,1.3037977,0.0,0.0,proposed,reported
quiet-data-centers-enfield-halifax-county-nc,-77.66889,36.18,Match,37,83,930902,3000,37083930902,North Carolina, Halifax County,,36.190121,39100.0,90290.0,,90290.0,0.43304905,1.0,1.0,proposed,reported
hickory-grove-generating-station-ia,-90.7318,41.6803,Match,19,163,10300,2052,19163010300,Iowa, Scott County,"Davenport-Moline-Rock Island, IA-IL",15.243342,102159.0,97491.0,94063.0,94063.0,1.0860699,0.0,0.0,proposed,confirmed
element-critical-austin-one-tx,-97.6961735,30.3428035,Match,48,453,40300,3015,48453040300,Texas, Travis County,"Austin-Round Rock-San Marcos, TX",28.590855,70132.0,94599.0,126591.0,126591.0,0.55400461,1.0,0.0,operational,reported
oklahoma-ai-ventures-black-bear-noble-county-ok,-97.2836,36.2892,Match,40,103,957000,2001,40103957000,Oklahoma, Noble County,,14.237479,118011.0,82385.0,,82385.0,1.4324331,0.0,1.0,proposed,reported
terawulf-lansing-ny,-76.4968,42.5453,Match,36,109,2300,2060,36109002300,New York, Tompkins County,"Ithaca, NY",11.536297,100694.0,106873.0,114291.0,114291.0,0.88103175,0.0,1.0,proposed,confirmed
cyrusone-sangamon-talkington-township-il,-89.84,39.64,Match,17,167,3500,5061,17167003500,Illinois, Sangamon County,"Springfield, IL",5.8848891,104000.0,106018.0,103586.0,103586.0,1.0039967,0.0,1.0,permitted,confirmed
prometheus-hyperscale-casper-wy,-106.15,42.87,Match,56,25,1401,1407,56025001401,Wyoming, Natrona County,"Casper, WY",4.9239807,100893.0,96997.0,94037.0,94037.0,1.0729074,0.0,0.0,proposed,reported
digital-realty-lax12-ca,-118.3846186,33.9156593,Match,6,37,980013,1026,6037980013,California, Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",,,113346.0,108949.0,108949.0,,0.0,0.0,operational,reported
digital-realty-sea1-intergate-seattle-east-bldg-4-wa,-122.2888803,47.4934032,Match,53,33,27200,1004,53033027200,Washington, King County,"Seattle-Tacoma-Bellevue, WA",12.864721,91395.0,118075.0,140190.0,140190.0,0.65193665,1.0,0.0,operational,reported
dcblox-atlanta-east-conyers-ga,-84.02,33.66,Match,13,247,60310,1013,13247060310,Georgia, Rockdale County,"Atlanta-Sandy Springs-Roswell, GA",4.9747658,90842.0,93754.0,107388.0,107388.0,0.84592319,0.0,0.0,under_construction,reported
ark-data-centers-marion-ia,-91.5871,42.0341,Match,19,113,400,3041,19113000400,Iowa, Linn County,"Cedar Rapids, IA",3.5377359,104712.0,97491.0,100430.0,100430.0,1.0426366,0.0,0.0,operational,confirmed
meta-middleton-township-oh,-83.701,41.432,Match,39,173,21200,2050,39173021200,Ohio, Wood County,"Toledo, OH",6.0977101,150428.0,92749.0,89262.0,89262.0,1.6852412,0.0,0.0,under_construction,confirmed
32-avenue-of-the-americas-ny,-74.004641,40.720012,Match,36,61,3300,1001,36061003300,New York, New York County,"New York-Newark-Jersey City, NY-NJ",3.4616032,250000.0,106873.0,120744.0,120744.0,2.0704963,0.0,0.0,operational,reported
cyrusone-vint-hill-fauquier-va,-77.67347422456572,38.75228751094812,Match,51,61,930401,3015,51061930401,Virginia, Fauquier County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4.4526606,188973.0,115213.0,154653.0,154653.0,1.2219162,0.0,1.0,proposed,reported
aligned-project-caprock-hale-county-tx,-101.84,33.84,Match,48,189,950900,3299,48189950900,Texas, Hale County,,4.4176707,88109.0,94599.0,,94599.0,0.93139464,0.0,1.0,under_construction,confirmed
qts-chicago-1-il,-87.6689701,41.8422152,Match,17,31,843200,2038,17031843200,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",17.002342,53864.0,106018.0,113207.0,113207.0,0.47580096,1.0,0.0,operational,confirmed
white-oak-technology-park-columbia-county-ga,-82.28,33.6,Match,13,73,30403,2001,13073030403,Georgia, Columbia County,"Augusta-Richmond County, GA-SC",7.1749907,120145.0,93754.0,84944.0,84944.0,1.4144025,0.0,0.0,permitted,confirmed
